[  1.   1.   1.  -5. -10.   5.]
[  1.   1.   1.  -5. -10.   4.]
[  1.   1.   0.  -5. -10.   3.]
[  1.   1.   1.  -5. -10.   3.]
[  1.   1.   1.  -5. -10.   4.]
[  1.   1.   1.  -5. -10.   4.]
[  1.   1.   0.  -4. -10.   4.]
[  1.   1.   0.  -5. -10.   3.]
[  1.   1.   0.  -5. -10.   3.]
[  1.   1.   1.  -5. -10.   4.]
[  1.   1.   0.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.   5.]
[  1.   1.   1.  -5. -10.   4.]
[  1.   1.   1.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.  -0.]
[  1.   1.   1.  -5. -10.  -0.]
[  1.   1.   0.  -5. -10.  -0.]
[  1.   1.   0.  -5. -10.   1.]
[  1.   1.   0.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.  -0.]
[  1.   1.   0.  -5. -10.   1.]
[  1.   1.   0.  -5. -10.  -1.]
[  1.   1.   0.  -5. -10.   3.]
[  1.   1.   0.  -5. -10.  -1.]
[  1.   1.   0.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -4. -10.  -3.]
[  1.   1.   1.  -3. -10.  -3.]
[  1.   1.   0.  -3. -10.  -1.]
[  1.   1.   1.  -1. -10.  -3.]
[  1.   1.   1.  -3. -10.  -3.]
[  1.   1.   1.  -3. -10.  -1.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -4. -10.  -3.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -4. -10.  -2.]
[  1.   1.   1.  -3. -10.  -6.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -4. -10.  -4.]
[  1.   1.   1.  -4. -10.  -6.]
[  1.   1.   1.  -4. -10.  -5.]
[  1.   1.   1.  -2. -10.  -6.]
[  1.   1.   1.  -3. -10.  -5.]
[  1.   1.   1.  -2. -10.  -5.]
[  1.   1.   1.  -3. -10.  -5.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -4. -10.  -7.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -4. -10.  -7.]
[  1.   1.   1.  -5. -10.  -7.]
[  1.   1.   1.  -5. -10.  -7.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -5. -10.  -8.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -4. -10.  -4.]
[  1.   1.   1.  -3. -10.  -6.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -3.]
[ 1.  1.  1. -5. -9. -0.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.   1.]
[  1.   1.   1.  -5. -10.   4.]
[  1.   1.   1.  -5. -10.   1.]
[  1.   1.   1.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.   3.]
[  1.   1.   1.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.   1.]
[  1.   1.   1.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.   0.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.   1.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -0.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -0.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.   1.]
[  1.   1.   1.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.   2.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -1.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -5. -10.  -2.]
[  1.   1.   1.  -5. -10.  -3.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -5. -10.  -4.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -5. -10.  -6.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -5. -10.  -5.]
[  1.   1.   1.  -5. -10.  -9.]
[  1.   1.   1.  -5. -10.  -7.]
[  1.   1.   1.  -5. -10.  -7.]
[  1.   1.   1.  -5. -10.  -9.]
[  1.   1.   1.  -5. -10.  -9.]
[  1.   1.   1.  -5. -10.  -9.]
[  1.   1.   1.  -5. -10. -11.]
[  1.   1.   1.  -5. -10.  -9.]
[  1.   1.   1.  -5. -10. -11.]
[  1.   1.   1.  -5. -10. -12.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -12.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -12.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -12.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -12.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  0.   1.   1.  -5. -10. -14.]
[  0.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -14.]
[  0.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -13.]
[  0.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  0.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -11.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -15.]
[  0.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -14.]
[  0.   1.   1.  -5. -10. -15.]
[  0.   1.   1.  -5. -10. -15.]
[  0.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -7. -14.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  0.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5.  -9. -15.]
[  0.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -8. -14.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -11.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -12.]
[  1.   1.   1.  -5. -10. -14.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -6. -14.]
[  1.   1.   1.  -5.  -7. -13.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -9. -14.]
[  1.   1.   1.  -5.  -8. -14.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -6. -14.]
[  1.   1.   1.  -5.  -6. -14.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -2. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -5. -13.]
[  1.   1.   1.  -5.  -6. -13.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -5. -13.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -7. -13.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -13.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5. -10. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -7. -15.]
[  1.   1.   1.  -5.  -8. -15.]
[  1.   1.   1.  -5.  -9. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -6. -15.]
[  1.   1.   1.  -5.  -6. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -0. -15.]
[  1.   1.   1.  -5.  -0. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.  -1. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -2. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.  -5. -15.]
[  1.   1.   1.  -5.  -5. -15.]
[  1.   1.   1.  -5.  -5. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -4. -15.]
[  1.   1.   1.  -5.  -6. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.   1. -15.]
[  1.   1.   1.  -5.  -1. -15.]
[  1.   1.   1.  -5.  -0. -15.]
[  1.   1.   1.  -5.   3. -15.]
[  1.   1.   1.  -5.   3. -15.]
[  1.   1.   1.  -5.   3. -15.]
[  1.   1.   1.  -5.   3. -15.]
[  1.   1.   1.  -5.   4. -15.]
[  1.   1.   1.  -5.   4. -15.]
[  1.   1.   1.  -5.  -1. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.  -2. -15.]
[  1.   1.   1.  -5.   1. -15.]
[  1.   1.   1.  -5.  -3. -15.]
[  1.   1.   1.  -5.   3. -15.]
[  1.   1.   1.  -5.  -2. -15.]
